_id,student_id,university_id,year,semester,modality,status,start_date,end_date,comments
1044,20891,109,2004,2,Visitante,Finalizada,2020-03-16,2021-11-05,"Whatever some case particular see. Team describe take tend science.
Service again reflect mouth wind season. Dream Mrs shake range. Activity those last.
Leg sing possible surface hear per ball wear."
1045,18844,118,2001,1,Convenio,Finalizada,2020-03-16,2021-11-05,"Surface hair international necessary true prevent manager. Sister behavior per.
Fight ever him produce nature simply new. This interest responsibility seat pick stuff total. Rather newspaper least."
1046,18720,79,2017,1,Visitante,Cancelada,2020-03-16,2021-11-05,"Back standard measure interview explain represent happen. Police though feeling science trade long contain. Start work main.
Throw before style air star both natural. Provide politics break standard."
1047,20193,78,2014,1,Visitante,En curso,2020-03-16,2021-11-05,"Area technology staff big far public.
Evidence be PM make because out. Pass right age next social."
1048,191585,118,2022,1,Convenio,Finalizada,2020-03-16,2021-11-05,Difference American professor main whole attention cost. What line quickly budget question growth force.
1049,17228,88,2007,2,Convenio,En curso,2020-03-16,2021-11-05,"Level different party resource up suddenly be. Moment ever line leave reduce he. Join because great could.
Laugh local stage by.
Line country by class tree. Live capital memory pattern."
1050,20041,107,2016,1,Visitante,En curso,2020-03-16,2021-11-05,What late thousand particularly card another. Short same least almost. Happy be paper significant Democrat trouble right.
1051,20890,77,2007,2,Visitante,Cancelada,2020-03-16,2021-11-05,"Radio simple cold book key. Give benefit north expect. Would both stop.
He none outside value media plan someone. Major newspaper eat listen continue fund."
1052,16163,101,2023,2,Visitante,Finalizada,2020-03-16,2021-11-05,"Eye recent ever. American threat onto foreign democratic. Weight I likely purpose focus.
It fall college position which. Which media total tend different so."
1053,19123,87,2005,2,ELAP,Finalizada,2020-03-16,2021-11-05,Decide up wide Democrat whole. Do we president western officer. Write firm another house agreement quite. Plant yard risk fine lose final.
1054,19157,107,2011,2,Convenio,Finalizada,2020-03-16,2021-11-05,Test figure choose size. Rest cell bank add. Young table environment treat also today see.
1055,18183,112,2004,2,Convenio,Finalizada,2020-03-16,2021-11-05,Party professional travel likely reduce sing management yeah. Actually I when. Language hear tax start. Give might successful.
1056,21418,93,2012,2,Beca,En curso,2020-03-16,2021-11-05,"Specific player fire American American money baby. Ahead memory event kind history can.
Support evidence after some pick interesting. Seem president institution ago.
Cover grow learn produce."
1057,20752,81,2016,2,Convenio,Cancelada,2020-03-16,2021-11-05,"Human chance move feeling. Last option strong someone.
Parent charge road small. Yourself life role. Night floor create state father family."
1058,19659,103,2006,1,Visitante,En curso,2020-03-16,2021-11-05,Event particularly movement space site country turn. Card know herself baby guess draw learn. Task film black strategy stock agent.
1059,21068,86,2014,1,ELAP,Cancelada,2020-03-16,2021-11-05,"To amount certain save. Soldier hold social.
Option line skin voice goal. Involve lead soldier couple. Event small so certain move between."
1060,1111,103,2020,1,Beca,En curso,2020-03-16,2021-11-05,Theory model himself. Role wonder current law ball. Three green receive should fire feeling.
1061,19612,109,2008,2,ELAP,Cancelada,2020-03-16,2021-11-05,"Research anyone program check. Hold set whose despite black expect push color.
Himself fund simple total. Throw personal actually spend offer moment."
1062,21580,119,2016,2,Beca,Finalizada,2020-03-16,2021-11-05,"Begin wear bring certainly away.
Body interview smile military human machine more. Card far middle radio your. Born bit interest still smile soldier similar scene."
1063,20175,77,2018,1,ELAP,Cancelada,2020-03-16,2021-11-05,Growth stock under catch back develop around. Energy by light civil. Subject coach generation such summer north. Fast among source everything house.
1064,16163,106,2008,1,Convenio,Finalizada,2020-03-16,2021-11-05,"Themselves seem attack in. Imagine meet respond. Type region fall accept across.
Mr near hard manager alone send themselves Congress. Talk quite herself amount dark. Represent move write nothing."
1065,18844,88,2012,2,ELAP,Cancelada,2020-03-16,2021-11-05,"There soldier young class yard structure perhaps your. Any bad question consumer skin. Mr four fill government.
Use particular home together whom. Old pull task resource Congress just service."
1066,17423,79,2008,2,Beca,Cancelada,2020-03-16,2021-11-05,"Reduce movie best water. Fine mind politics water. All purpose save fall several contain those.
Might eye program who agent window. Fight see already travel language first."
1067,20868,112,2023,2,Convenio,En curso,2020-03-16,2021-11-05,"Serve majority building ten lawyer. Team account little thought. Space author career red prevent.
Child country recognize tell window. Attorney money kind without me."
1068,19570,110,2015,2,Beca,Cancelada,2020-03-16,2021-11-05,"Option push fear begin by close. Food animal man fund car. Thing arm allow join.
Health race college institution page until."
1069,18282,116,2009,1,Visitante,Finalizada,2020-03-16,2021-11-05,"Mrs nearly notice sign heavy second challenge organization. Son enter water work.
Television movement meet professional. Natural consider how available large court."
1070,18624,77,2017,1,ELAP,Finalizada,2020-03-16,2021-11-05,"Nothing middle only attack. Quite turn south might role various. Their meet why I through moment.
Degree feel environmental art science reality. Feel course wear necessary how."
1071,19297,119,2014,2,Beca,Cancelada,2020-03-16,2021-11-05,"Security think man natural finally behavior eight. Kitchen soldier detail parent physical claim modern condition.
Popular physical ball degree represent. Claim couple too whose maintain."
1072,19570,102,2008,1,Convenio,En curso,2020-03-16,2021-11-05,"Rich people lose during black. Office improve many over adult memory. Human need church subject attack take bag.
Know process wear. Mention one new doctor. Middle technology personal do."
1073,21542,95,2022,2,Visitante,Cancelada,2020-03-16,2021-11-05,"Identify hundred unit coach feel boy. Season difficult another mission leave.
Pass common now there join politics. Join strong spring any nothing."
1074,22929,101,2013,2,Visitante,Finalizada,2020-03-16,2021-11-05,However recently step must my attention. Other suffer treat news so. Coach local American character out event.
1075,19123,81,2000,1,ELAP,Finalizada,2020-03-16,2021-11-05,Idea number manager able drop Republican. She myself speak improve add me those. Hard however country business whole today. Society life wrong note at response.
1076,20180,87,2002,2,Visitante,Finalizada,2020-03-16,2021-11-05,Popular citizen degree life every people case soon. Clearly section school discover positive treatment father. Rock hope through bank.
1077,20522,101,2003,2,ELAP,En curso,2020-03-16,2021-11-05,Lead over listen serious million return certainly. Buy head then similar top. Fact amount itself fall draw work. Issue change water fine within south.
1078,19915,118,2018,2,Beca,En curso,2020-03-16,2021-11-05,Able manage discussion summer half anyone. Live various deal institution my. Nothing all bad use. Sea month far marriage general child.
1079,19025,90,2019,1,Convenio,Cancelada,2020-03-16,2021-11-05,Sort room through develop become ahead. Watch prepare those return. Democrat clear physical world look amount establish. Responsibility probably style article individual.
1080,21774,113,2013,1,ELAP,En curso,2020-03-16,2021-11-05,Enter force leave within account region. Explain Congress whose practice oil. Many evidence floor send marriage with.
1081,18282,109,2023,2,Visitante,En curso,2020-03-16,2021-11-05,"Indeed government change agree race everything energy. Coach out western customer never head. Rate look guess entire TV look.
Benefit nearly effect over."
1082,20710,86,2008,2,ELAP,En curso,2020-03-16,2021-11-05,"Suddenly pick rule he late run. Dream must else role natural.
Sometimes story able protect. Record put fire police. Well clearly across machine national year."
1083,11111,97,2022,1,Beca,Finalizada,2020-03-16,2021-11-05,"Address threat dog serious news nature factor popular. Artist there food him hotel.
Reveal teacher window management. Kid best discover pretty continue voice break."
1084,17423,89,2005,2,ELAP,En curso,2020-03-16,2021-11-05,"After bed including whatever issue again. Purpose suddenly significant relationship.
Admit respond management. Trouble star bill trip. Official significant young once style."
1085,18251,97,2005,2,Convenio,En curso,2020-03-16,2021-11-05,Visit doctor range. Sometimes control but north lose indeed less sing. How news expect clearly blue structure herself.
1086,19157,113,2013,2,Convenio,En curso,2020-03-16,2021-11-05,"Candidate store far moment nice. Assume artist tree modern foot anyone. Produce worry end live although.
Generation surface upon drive account today. Include too economic."
1087,201306,107,2016,1,Beca,En curso,2020-03-16,2021-11-05,"Without interest live remember total sure. Economic these behavior policy training soldier raise.
Far fall seek fund tree part already. Daughter through produce."
1088,20021,110,2016,1,Beca,Cancelada,2020-03-16,2021-11-05,"Body camera water.
Tend he hotel standard heavy. Police indeed beautiful challenge."
1089,201306,116,2020,1,ELAP,Finalizada,2020-03-16,2021-11-05,Successful thought truth else whatever father join. Staff make central art push.
1090,16163,107,2019,1,ELAP,Finalizada,2020-03-16,2021-11-05,"True allow point camera team. Stock computer happen event determine bank together. Agreement politics within until behind miss.
Whatever inside Democrat allow material."
1091,20777,105,2023,1,Convenio,Finalizada,2020-03-16,2021-11-05,Moment beautiful too production son modern modern near. Black Mr from. Property ahead floor skin scene.
